Serial_Reading,_18b20_Temp_C ,_18b20_Temp_Fh, Current_humidity,Object_Temperature,NW_cooling,Critical_Level
20921,-11.44,11.41,0.62,-11.44,0,0.638548213
20922,-11.44,11.41,0.62,-11.44,0,0.25123726
20923,-11.44,11.41,0.62,-11.44,0,0.829783079
20924,-11.44,11.41,0.62,-11.44,0,0.69440587
20925,-11.44,11.41,0.62,-11.44,0,0.884136661
20926,-11.44,11.41,0.62,-11.44,0,0.464827939
20927,-11.44,11.41,0.62,-11.44,0,0.024425081
20928,-11.44,11.41,0.62,-11.44,0,0.150357166
20929,-11.44,11.41,0.62,-11.44,0,0.404307401
20930,-11.44,11.41,0.62,-11.44,0,0.044221397
20931,-11.44,11.41,0.62,-11.44,0,0.195074763
20932,-11.44,11.41,0.62,-11.44,0,0.39056228
20933,-11.44,11.41,0.62,-11.44,0,0.620531306
20934,-11.44,11.41,0.62,-11.44,0,0.914974603
20935,-11.44,11.41,0.62,-11.44,0,0.501975004
20936,-11.44,11.41,0.62,-11.44,0,0.280916193
20937,-11.44,11.41,0.62,-11.44,0,0.337264869
20938,-11.44,11.41,0.62,-11.44,0,0.460298035
20939,-11.44,11.41,0.62,-11.44,0,0.391436114
20940,-11.44,11.41,0.62,-11.44,0,0.561704896
20941,-11.44,11.41,0.62,-11.44,0,0.092379351
20942,-11.44,11.41,0.62,-11.44,0,0.370685316
20943,-11.44,11.41,0.62,-11.44,0,0.403432884
20944,-11.44,11.41,0.62,-11.44,0,0.874226223
20945,-11.44,11.41,0.62,-11.44,0,0.490846412
20946,-11.44,11.41,0.62,-11.44,0,0.491561871
20947,-11.44,11.41,0.62,-11.44,0,0.073684243
20948,-11.44,11.41,0.62,-11.44,0,0.177578903
20949,-11.44,11.41,0.62,-11.44,0,0.95658952
20950,-11.44,11.41,0.62,-11.44,0,0.680004215
20951,-11.44,11.41,0.62,-11.44,0,0.882925472
20952,-11.44,11.41,0.62,-11.44,0,0.241824142
20953,-11.44,11.41,0.62,-11.44,0,0.269419236
20954,-11.44,11.41,0.62,-11.44,0,0.714336744
20955,-11.44,11.41,0.62,-11.44,0,0.783536304
20956,-11.44,11.41,0.62,-11.44,0,0.540229159
20957,-11.44,11.41,0.62,-11.44,0,0.060122472
20958,-11.44,11.41,0.62,-11.44,0,0.532518818
20959,-11.44,11.41,0.62,-11.44,0,0.553844593
20960,-11.44,11.41,0.62,-11.44,0,0.026186048
20961,-11.44,11.41,0.62,-11.44,0,0.547537453
20962,-11.44,11.41,0.62,-11.44,0,0.497869422
20963,-11.44,11.41,0.62,-11.44,0,0.256053685
20964,-11.44,11.41,0.62,-11.44,0,0.41071553
20965,-11.44,11.41,0.62,-11.44,0,0.089044586
20966,-11.44,11.41,0.62,-11.44,0,0.136981615
20967,-11.44,11.41,0.62,-11.44,0,0.914362369
20968,-11.44,11.41,0.62,-11.44,0,0.385194908
20969,-11.44,11.41,0.62,-11.44,0,0.987784708
20970,-11.44,11.41,0.62,-11.44,0,0.158881292
20971,-11.44,11.41,0.62,-11.44,0,0.906275869
20972,-11.44,11.41,0.62,-11.44,0,0.01789257
20973,-11.44,11.41,0.62,-11.44,0,0.595668007
20974,-11.44,11.41,0.62,-11.44,0,0.10355415
20975,-11.44,11.41,0.62,-11.44,0,0.393039084
20976,-11.44,11.41,0.62,-11.44,0,0.458333309
20977,-11.44,11.41,0.62,-11.44,0,0.831187093
20978,-11.44,11.41,0.62,-11.44,0,0.515325661
20979,-11.44,11.41,0.62,-11.44,0,0.737251295
20980,-11.44,11.41,0.62,-11.44,0,0.659740714
20981,-11.44,11.41,0.62,-11.44,0,0.644644614
20982,-11.44,11.41,0.62,-11.44,0,0.22082201
20983,-11.44,11.41,0.62,-11.44,0,0.549595569
20984,-11.44,11.41,0.62,-11.44,0,0.021553855
20985,-11.44,11.41,0.62,-11.44,0,0.022122333
20986,-11.44,11.41,0.62,-11.44,0,0.898990289
20987,-11.44,11.41,0.62,-11.44,0,0.938381638
20988,-11.44,11.41,0.62,-11.44,0,0.594466208
20989,-11.44,11.41,0.62,-11.44,0,0.889517284
20990,-11.44,11.41,0.62,-11.44,0,0.61808839
20991,-11.44,11.41,0.62,-11.44,0,0.931410516
20992,-11.44,11.41,0.62,-11.44,0,0.019535603
20993,-11.44,11.41,0.62,-11.44,0,0.82149096
20994,-11.44,11.41,0.62,-11.44,0,0.020525223
20995,-11.44,11.41,0.62,-11.44,0,0.946116136
20996,-11.44,11.41,0.62,-11.44,0,0.235827433
20997,-11.44,11.41,0.62,-11.44,0,0.248012166
20998,-11.44,11.41,0.62,-11.44,0,0.582671086
20999,-11.44,11.41,0.62,-11.44,0,0.516171283
21000,-11.44,11.41,0.62,-11.44,0,0.846613961
21001,-11.44,11.41,0.62,-11.44,0,0.117295044
21002,-11.44,11.41,0.62,-11.44,0,0.436091914
21003,-11.44,11.41,0.62,-11.44,0,0.016862698
21004,-11.44,11.41,0.62,-11.44,0,0.2085062
21005,-11.44,11.41,0.62,-11.44,0,0.793515875
21006,-11.44,11.41,0.62,-11.44,0,0.804732118
21007,-11.44,11.41,0.62,-11.44,0,0.603628035
21008,-11.44,11.41,0.62,-11.44,0,0.208314253
21009,-11.44,11.41,0.62,-11.44,0,0.860833903
21010,-11.44,11.41,0.62,-11.44,0,0.152188158
21011,-11.44,11.41,0.62,-11.44,0,0.915680266
21012,-11.44,11.41,0.62,-11.44,0,0.52739148
21013,-11.44,11.41,0.62,-11.44,0,0.762471081
21014,-11.44,11.41,0.62,-11.44,0,0.449406596
21015,-11.44,11.41,0.62,-11.44,0,0.082997882
21016,-11.44,11.41,0.62,-11.44,0,0.886448645
21017,-11.44,11.41,0.62,-11.44,0,0.648064376
21018,-11.44,11.41,0.62,-11.44,0,0.384555633
21019,-11.44,11.41,0.62,-11.44,0,0.892461113
21020,-11.44,11.41,0.62,-11.44,0,0.732316951
21021,-11.44,11.41,0.62,-11.44,0,0.067246982
21022,-11.44,11.41,0.62,-11.44,0,0.838959308
21023,-11.44,11.41,0.62,-11.44,0,0.049960471
21024,-11.44,11.41,0.62,-11.44,0,0.028412244
21025,-11.44,11.41,0.62,-11.44,0,0.585800276
21026,-11.44,11.41,0.62,-11.44,0,0.076621916
21027,-11.44,11.41,0.62,-11.44,0,0.464352789
21028,-11.44,11.41,0.62,-11.44,0,0.836585962
21029,-11.44,11.41,0.62,-11.44,0,0.633407913
21030,-11.44,11.41,0.62,-11.44,0,0.228681397
21031,-11.44,11.41,0.62,-11.44,0,0.847037837
21032,-11.44,11.41,0.62,-11.44,0,0.11642536
21033,-11.44,11.41,0.62,-11.44,0,0.120556519
21034,-11.44,11.41,0.62,-11.44,0,0.799719598
21035,-11.44,11.41,0.62,-11.44,0,0.573186236
21036,-11.44,11.41,0.62,-11.44,0,0.681707093
21037,-11.38,11.52,0.62,-11.38,0,0.030231894
21038,-11.44,11.41,0.62,-11.44,0,0.288460773
21039,-11.44,11.41,0.62,-11.44,0,0.030636843
21040,-11.44,11.41,0.62,-11.44,0,0.261197978
21041,-11.44,11.41,0.62,-11.44,0,0.712519841
21042,-11.44,11.41,0.62,-11.44,0,0.589796077
21043,-11.44,11.41,0.62,-11.44,0,0.901297924
21044,-11.38,11.52,0.62,-11.38,0,0.249923795
21045,-11.44,11.41,0.62,-11.44,0,0.915570892
21046,-11.44,11.41,0.62,-11.44,0,0.798073967
21047,-11.44,11.41,0.62,-11.44,0,0.795413998
21048,-11.38,11.52,0.62,-11.38,0,0.226553551
21049,-11.38,11.52,0.62,-11.38,0,0.039390652
21050,-11.38,11.52,0.62,-11.38,0,0.13410915
21051,-11.44,11.41,0.62,-11.44,0,0.916104864
21052,-11.38,11.52,0.62,-11.38,0,0.01809031
21053,-11.38,11.52,0.62,-11.38,0,0.610775493
21054,-11.38,11.52,0.62,-11.38,0,0.65890965
21055,-11.44,11.41,0.62,-11.44,0,0.309472958
21056,-11.38,11.52,0.62,-11.38,0,0.376346808
21057,-11.38,11.52,0.62,-11.38,0,0.33967849
21058,-11.38,11.52,0.62,-11.38,0,0.712842784
21059,-11.44,11.41,0.62,-11.44,0,0.03610291
21060,-11.44,11.41,0.62,-11.44,0,0.390910953
21061,-11.38,11.52,0.62,-11.38,0,0.911869138
21062,-11.38,11.52,0.62,-11.38,0,0.108800274
21063,-11.38,11.52,0.62,-11.38,0,0.710049968
21064,-11.38,11.52,0.62,-11.38,0,0.85427012
21065,-11.38,11.52,0.62,-11.38,0,0.306747765
21066,-11.44,11.41,0.62,-11.44,0,0.491120919
21067,-11.38,11.52,0.62,-11.38,0,0.600384262
21068,-11.38,11.52,0.62,-11.38,0,0.559725396
21069,-11.38,11.52,0.62,-11.38,0,0.420583762
21070,-11.38,11.52,0.62,-11.38,0,0.275024786
21071,-11.38,11.52,0.62,-11.38,0,0.199740748
21072,-11.38,11.52,0.62,-11.38,0,0.518108865
21073,-11.38,11.52,0.62,-11.38,0,0.293033003
21074,-11.38,11.52,0.62,-11.38,0,0.54392597
21075,-11.38,11.52,0.62,-11.38,0,0.727238335
21076,-11.38,11.52,0.62,-11.38,0,0.961773654
21077,-11.38,11.52,0.62,-11.38,0,0.54758691
21078,-11.38,11.52,0.62,-11.38,0,0.499115126
21079,-11.38,11.52,0.62,-11.38,0,0.754582651
21080,-11.38,11.52,0.62,-11.38,0,0.163819475
21081,-11.38,11.52,0.62,-11.38,0,0.239315022
21082,-11.38,11.52,0.62,-11.38,0,0.501862341
21083,-11.38,11.52,0.62,-11.38,0,0.185741525
21084,-11.38,11.52,0.62,-11.38,0,0.459686905
21085,-11.38,11.52,0.62,-11.38,0,0.252718289
21086,-11.38,11.52,0.62,-11.38,0,0.694476102
21087,-11.38,11.52,0.62,-11.38,0,0.681904878
21088,-11.38,11.52,0.62,-11.38,0,0.273697605
21089,-11.38,11.52,0.62,-11.38,0,0.88172237
21090,-11.38,11.52,0.62,-11.38,0,0.520122053
21091,-11.38,11.52,0.62,-11.38,0,0.968950163
21092,-11.38,11.52,0.62,-11.38,0,0.018481311
21093,-11.38,11.52,0.62,-11.38,0,0.731043425
21094,-11.38,11.52,0.62,-11.38,0,0.148202331
21095,-11.38,11.52,0.62,-11.38,0,0.319231958
21096,-11.38,11.52,0.62,-11.38,0,0.443326181
21097,-11.38,11.52,0.62,-11.38,0,0.903401748
21098,-11.38,11.52,0.62,-11.38,0,0.165947876
21099,-11.38,11.52,0.62,-11.38,0,0.459040576
21100,-11.38,11.52,0.62,-11.38,0,0.631767796
21101,-11.38,11.52,0.62,-11.38,0,0.456262025
21102,-11.38,11.52,0.62,-11.38,0,0.357466559
21103,-11.38,11.52,0.62,-11.38,0,0.614329721
21104,-11.38,11.52,0.62,-11.38,0,0.232106653
21105,-11.38,11.52,0.62,-11.38,0,0.278196759
21106,-11.38,11.52,0.62,-11.38,0,0.31044172
21107,-11.38,11.52,0.62,-11.38,0,0.343334881
21108,-11.38,11.52,0.62,-11.38,0,0.322584134
21109,-11.38,11.52,0.62,-11.38,0,0.454823657
21110,-11.38,11.52,0.62,-11.38,0,0.486264419
21111,-11.38,11.52,0.62,-11.38,0,0.994115922
21112,-11.38,11.52,0.62,-11.38,0,0.172255538
21113,-11.38,11.52,0.62,-11.38,0,0.227419538
21114,-11.38,11.52,0.62,-11.38,0,0.822593798
21115,-11.38,11.52,0.62,-11.38,0,0.471058739
21116,-11.38,11.52,0.62,-11.38,0,0.056031412
21117,-11.38,11.52,0.62,-11.38,0,0.430748186
21118,-11.38,11.52,0.62,-11.38,0,0.901956792
21119,-11.38,11.52,0.62,-11.38,0,0.024107005
21120,-11.38,11.52,0.62,-11.38,0,0.284645145
21121,-11.38,11.52,0.62,-11.38,0,0.965203692
21122,-11.38,11.52,0.62,-11.38,0,0.194343118
21123,-11.38,11.52,0.62,-11.38,0,0.851892656
21124,-11.38,11.52,0.62,-11.38,0,0.234982961
21125,-11.38,11.52,0.62,-11.38,0,0.221085365
21126,-11.38,11.52,0.62,-11.38,0,0.142817199
21127,-11.38,11.52,0.62,-11.38,0,0.984462681
21128,-11.38,11.52,0.62,-11.38,0,0.758654129
21129,-11.38,11.52,0.62,-11.38,0,0.841444061
21130,-11.38,11.52,0.62,-11.38,0,0.867101866
21131,-11.38,11.52,0.62,-11.38,0,0.355196662
21132,-11.38,11.52,0.62,-11.38,0,0.907084542
21133,-11.38,11.52,0.62,-11.38,0,0.597676318
21134,-11.38,11.52,0.62,-11.38,0,0.217490613
21135,-11.38,11.52,0.62,-11.38,0,0.763650854
21136,-11.38,11.52,0.62,-11.38,0,0.890959673
21137,-11.38,11.52,0.62,-11.38,0,0.248975858
21138,-11.38,11.52,0.62,-11.38,0,0.275044355
21139,-11.38,11.52,0.62,-11.38,0,0.235674623
21140,-11.38,11.52,0.62,-11.38,0,0.00179775
21141,-11.38,11.52,0.62,-11.38,0,0.748509106
21142,-11.38,11.52,0.62,-11.38,0,0.974712085
21143,-11.38,11.52,0.62,-11.38,0,0.80759552
21144,-11.38,11.52,0.62,-11.38,0,0.466234781
21145,-11.38,11.52,0.62,-11.38,0,0.302836881
21146,-11.38,11.52,0.62,-11.38,0,0.517817434
21147,-11.38,11.52,0.62,-11.38,0,0.615403885
21148,-11.38,11.52,0.62,-11.38,0,0.16238534
21149,-11.38,11.52,0.62,-11.38,0,0.060213099
21150,-11.38,11.52,0.62,-11.38,0,0.571676799
21151,-11.38,11.52,0.62,-11.38,0,0.783486618
21152,-11.38,11.52,0.62,-11.38,0,0.141367447
21153,-11.38,11.52,0.62,-11.38,0,0.113198262
21154,-11.38,11.52,0.62,-11.38,0,0.713788824
21155,-11.38,11.52,0.62,-11.38,0,0.496129273
21156,-11.38,11.52,0.62,-11.38,0,0.688032296
21157,-11.38,11.52,0.62,-11.38,0,0.998105115
21158,-11.38,11.52,0.62,-11.38,0,0.945814463
21159,-11.38,11.52,0.62,-11.38,0,0.764056492
21160,-11.38,11.52,0.62,-11.38,0,0.338091729
21161,-11.38,11.52,0.62,-11.38,0,0.517727033
21162,-11.38,11.52,0.62,-11.38,0,0.698879796
21163,-11.38,11.52,0.62,-11.38,0,0.062645752
21164,-11.38,11.52,0.62,-11.38,0,0.248850372
21165,-11.38,11.52,0.62,-11.38,0,0.768485349
21166,-11.38,11.52,0.62,-11.38,0,0.011609425
21167,-11.38,11.52,0.62,-11.38,0,0.462165767
21168,-11.38,11.52,0.62,-11.38,0,0.89341545
21169,-11.38,11.52,0.62,-11.38,0,0.617221551
21170,-11.38,11.52,0.62,-11.38,0,0.185332453
21171,-11.38,11.52,0.62,-11.38,0,0.266501226
21172,-11.38,11.52,0.62,-11.38,0,0.346130425
21173,-11.38,11.52,0.62,-11.38,0,0.165185394
21174,-11.38,11.52,0.62,-11.38,0,0.30015948
21175,-11.38,11.52,0.62,-11.38,0,0.252968635
21176,-11.38,11.52,0.62,-11.38,0,0.521811349
21177,-11.38,11.52,0.62,-11.38,0,0.5801714
21178,-11.38,11.52,0.62,-11.38,0,0.361492102
21179,-11.38,11.52,0.62,-11.38,0,0.538536302
21180,-11.38,11.52,0.62,-11.38,0,0.927598555
21181,-11.38,11.52,0.62,-11.38,0,0.107497224
21182,-11.38,11.52,0.62,-11.38,0,0.52063151
21183,-11.38,11.52,0.62,-11.38,0,0.591551824
21184,-11.38,11.52,0.62,-11.38,0,0.913384836
21185,-11.38,11.52,0.62,-11.38,0,0.943444358
21186,-11.38,11.52,0.62,-11.38,0,0.511856777
21187,-11.38,11.52,0.62,-11.38,0,0.154988668
21188,-11.38,11.52,0.62,-11.38,0,0.160936881
21189,-11.38,11.52,0.62,-11.38,0,0.315474815
21190,-11.38,11.52,0.62,-11.38,0,0.848781487
21191,-11.38,11.52,0.62,-11.38,0,0.210737995
21192,-11.38,11.52,0.62,-11.38,0,0.439963167
21193,-11.38,11.52,0.62,-11.38,0,0.714501445
21194,-11.38,11.52,0.62,-11.38,0,0.85900755
21195,-11.38,11.52,0.62,-11.38,0,0.306918627
21196,-11.38,11.52,0.62,-11.38,0,0.332568957
21197,-11.38,11.52,0.62,-11.38,0,0.263963174
21198,-11.38,11.52,0.62,-11.38,0,0.476920797
21199,-11.38,11.52,0.62,-11.38,0,0.788479908
21200,-11.38,11.52,0.62,-11.38,0,0.265042345
21201,-11.38,11.52,0.62,-11.38,0,0.242827994
21202,-11.31,11.64,0.62,-11.31,0,0.116899027
21203,-11.38,11.52,0.62,-11.38,0,0.053763589
21204,-11.31,11.64,0.62,-11.31,0,0.692379659
21205,-11.38,11.52,0.62,-11.38,0,0.425942641
21206,-11.38,11.52,0.62,-11.38,0,0.893462696
21207,-11.31,11.64,0.62,-11.31,0,0.309664671
21208,-11.31,11.64,0.62,-11.31,0,0.240879795
21209,-11.31,11.64,0.62,-11.31,0,0.858892894
21210,-11.31,11.64,0.62,-11.31,0,0.253449105
21211,-11.38,11.52,0.62,-11.38,0,0.802880801
21212,-11.31,11.64,0.62,-11.31,0,0.185893131
21213,-11.31,11.64,0.62,-11.31,0,0.887968887
21214,-11.38,11.52,0.62,-11.38,0,0.917399942
21215,-11.31,11.64,0.62,-11.31,0,0.416273129
21216,-11.31,11.64,0.62,-11.31,0,0.488593688
21217,-11.31,11.64,0.62,-11.31,0,0.086624985
21218,-11.31,11.64,0.62,-11.31,0,0.673827476
21219,-11.31,11.64,0.62,-11.31,0,0.642415935
21220,-11.31,11.64,0.62,-11.31,0,0.092502653
21221,-11.31,11.64,0.62,-11.31,0,0.261142459
21222,-11.31,11.64,0.62,-11.31,0,0.470842806
21223,-11.31,11.64,0.62,-11.31,0,0.771105446
21224,-11.31,11.64,0.62,-11.31,0,0.320341568
21225,-11.31,11.64,0.62,-11.31,0,0.96888482
21226,-11.31,11.64,0.62,-11.31,0,0.870925042
21227,-11.31,11.64,0.62,-11.31,0,0.935332628
21228,-11.31,11.64,0.62,-11.31,0,0.069858932
21229,-11.31,11.64,0.62,-11.31,0,0.679364017
21230,-11.31,11.64,0.62,-11.31,0,0.163916731
21231,-11.31,11.64,0.62,-11.31,0,0.227176447
21232,-11.31,11.64,0.62,-11.31,0,0.630366197
21233,-11.31,11.64,0.62,-11.31,0,0.302323379
21234,-11.31,11.64,0.62,-11.31,0,0.505172825
21235,-11.31,11.64,0.62,-11.31,0,0.062952984
21236,-11.31,11.64,0.62,-11.31,0,0.342730457
21237,-11.31,11.64,0.62,-11.31,0,0.996949882
21238,-11.31,11.64,0.62,-11.31,0,0.387047072
21239,-11.31,11.64,0.62,-11.31,0,0.273340672
21240,-11.31,11.64,0.62,-11.31,0,0.645698073
21241,-11.31,11.64,0.62,-11.31,0,0.291726143
21242,-11.31,11.64,0.62,-11.31,0,0.205124384
21243,-11.31,11.64,0.62,-11.31,0,0.391439707
21244,-11.31,11.64,0.62,-11.31,0,0.106230507
21245,-11.31,11.64,0.62,-11.31,0,0.700504728
21246,-11.31,11.64,0.62,-11.31,0,0.390428553
21247,-11.31,11.64,0.62,-11.31,0,0.913164729
21248,-11.31,11.64,0.62,-11.31,0,0.797993799
21249,-11.31,11.64,0.62,-11.31,0,0.563885357
21250,-11.31,11.64,0.62,-11.31,0,0.242712127
21251,-11.31,11.64,0.62,-11.31,0,0.947494657
21252,-11.31,11.64,0.62,-11.31,0,0.601653256
21253,-11.31,11.64,0.62,-11.31,0,0.068861422
21254,-11.31,11.64,0.62,-11.31,0,0.642985924
21255,-11.31,11.64,0.62,-11.31,0,0.309650728
21256,-11.31,11.64,0.62,-11.31,0,0.706035733
21257,-11.31,11.64,0.62,-11.31,0,0.036114279
21258,-11.31,11.64,0.62,-11.31,0,0.099786466
21259,-11.31,11.64,0.62,-11.31,0,0.926342741
21260,-11.31,11.64,0.62,-11.31,0,0.420292018
21261,-11.31,11.64,0.62,-11.31,0,0.414510862
21262,-11.31,11.64,0.62,-11.31,0,0.940044639
21263,-11.31,11.64,0.62,-11.31,0,0.802306857
21264,-11.31,11.64,0.62,-11.31,0,0.309930495
21265,-11.31,11.64,0.62,-11.31,0,0.301552702
21266,-11.31,11.64,0.62,-11.31,0,0.550520363
21267,-11.31,11.64,0.62,-11.31,0,0.571476197
21268,-11.31,11.64,0.62,-11.31,0,0.085556151
21269,-11.31,11.64,0.62,-11.31,0,0.240156869
21270,-11.31,11.64,0.62,-11.31,0,0.378624763
21271,-11.31,11.64,0.62,-11.31,0,0.741240119
21272,-11.31,11.64,0.62,-11.31,0,0.630811676
21273,-11.31,11.64,0.62,-11.31,0,0.883642336
21274,-11.31,11.64,0.62,-11.31,0,0.340308213
21275,-11.31,11.64,0.62,-11.31,0,0.789934143
21276,-11.31,11.64,0.62,-11.31,0,0.487645328
21277,-11.31,11.64,0.62,-11.31,0,0.743842086
21278,-11.31,11.64,0.62,-11.31,0,0.754354614
21279,-11.31,11.64,0.62,-11.31,0,0.398743579
21280,-11.31,11.64,0.62,-11.31,0,0.36940879
21281,-11.31,11.64,0.62,-11.31,0,0.091282412
21282,-11.31,11.64,0.62,-11.31,0,0.447800596
21283,-11.31,11.64,0.62,-11.31,0,0.658852252
21284,-11.31,11.64,0.62,-11.31,0,0.987746665
21285,-11.31,11.64,0.62,-11.31,0,0.807918577
21286,-11.31,11.64,0.62,-11.31,0,0.005093246
21287,-11.31,11.64,0.62,-11.31,0,0.443194058
21288,-11.31,11.64,0.62,-11.31,0,0.638130778
21289,-11.31,11.64,0.62,-11.31,0,0.988945682
21290,-11.31,11.64,0.62,-11.31,0,0.112627106
21291,-11.31,11.64,0.62,-11.31,0,0.152925569
21292,-11.31,11.64,0.62,-11.31,0,0.394771752
21293,-11.31,11.64,0.62,-11.31,0,0.82588745
21294,-11.31,11.64,0.62,-11.31,0,0.118973609
21295,-11.31,11.64,0.62,-11.31,0,0.973214859
21296,-11.31,11.64,0.62,-11.31,0,0.922928939
21297,-11.31,11.64,0.62,-11.31,0,0.682088397
21298,-11.31,11.64,0.62,-11.31,0,0.953654901
21299,-11.31,11.64,0.62,-11.31,0,0.900783666
21300,-11.31,11.64,0.62,-11.31,0,0.638251941
21301,-11.31,11.64,0.62,-11.31,0,0.799305546
21302,-11.31,11.64,0.62,-11.31,0,0.850099192
21303,-11.31,11.64,0.62,-11.31,0,0.218633615
21304,-11.31,11.64,0.62,-11.31,0,0.264366538
21305,-11.31,11.64,0.62,-11.31,0,0.713924228
21306,-11.31,11.64,0.62,-11.31,0,0.2414105
21307,-11.31,11.64,0.62,-11.31,0,0.849812072
21308,-11.31,11.64,0.62,-11.31,0,0.914446537
21309,-11.31,11.64,0.62,-11.31,0,0.06397635
21310,-11.31,11.64,0.62,-11.31,0,0.566963006
21311,-11.31,11.64,0.62,-11.31,0,0.752720916
21312,-11.31,11.64,0.62,-11.31,0,0.15671928
21313,-11.31,11.64,0.62,-11.31,0,0.338569153
21314,-11.31,11.64,0.62,-11.31,0,0.389783286
21315,-11.31,11.64,0.62,-11.31,0,0.081299445
21316,-11.31,11.64,0.62,-11.31,0,0.015810885
21317,-11.31,11.64,0.62,-11.31,0,0.361571658
21318,-11.31,11.64,0.62,-11.31,0,0.049070151
21319,-11.31,11.64,0.62,-11.31,0,0.024618497
21320,-11.31,11.64,0.62,-11.31,0,0.885613713
21321,-11.31,11.64,0.62,-11.31,0,0.372285541
21322,-11.31,11.64,0.62,-11.31,0,0.063104668
21323,-11.31,11.64,0.62,-11.31,0,0.080032385
21324,-11.31,11.64,0.62,-11.31,0,0.185042623
21325,-11.31,11.64,0.62,-11.31,0,0.906027015
21326,-11.31,11.64,0.62,-11.31,0,0.498408541
21327,-11.31,11.64,0.62,-11.31,0,0.98031325
21328,-11.31,11.64,0.62,-11.31,0,0.566266897
21329,-11.31,11.64,0.62,-11.31,0,0.211592125
21330,-11.31,11.64,0.62,-11.31,0,0.760100336
21331,-11.31,11.64,0.62,-11.31,0,0.720662849
21332,-11.31,11.64,0.62,-11.31,0,0.582192242
21333,-11.31,11.64,0.62,-11.31,0,0.135279816
21334,-11.31,11.64,0.62,-11.31,0,0.809436418
21335,-11.31,11.64,0.62,-11.31,0,0.936276645
21336,-11.31,11.64,0.62,-11.31,0,0.135513857
21337,-11.31,11.64,0.62,-11.31,0,0.202206519
21338,-11.31,11.64,0.62,-11.31,0,0.050914143
21339,-11.31,11.64,0.62,-11.31,0,0.858153432
21340,-11.31,11.64,0.62,-11.31,0,0.264192458
21341,-11.31,11.64,0.62,-11.31,0,0.230001827
21342,-11.31,11.64,0.62,-11.31,0,0.731756647
21343,-11.31,11.64,0.62,-11.31,0,0.676837636
21344,-11.31,11.64,0.62,-11.31,0,0.171741584
21345,-11.31,11.64,0.62,-11.31,0,0.553317364
21346,-11.31,11.64,0.62,-11.31,0,0.551789674
21347,-11.31,11.64,0.62,-11.31,0,0.550958837
21348,-11.31,11.64,0.62,-11.31,0,0.083112969
21349,-11.31,11.64,0.62,-11.31,0,0.878094807
21350,-11.31,11.64,0.62,-11.31,0,0.915192497
21351,-11.31,11.64,0.62,-11.31,0,0.174866619
21352,-11.31,11.64,0.62,-11.31,0,0.590179072
21353,-11.31,11.64,0.62,-11.31,0,0.984267304
21354,-11.31,11.64,0.62,-11.31,0,0.200360514
21355,-11.31,11.64,0.62,-11.31,0,0.369853992
21356,-11.31,11.64,0.62,-11.31,0,0.178092166
21357,-11.31,11.64,0.62,-11.31,0,0.193636895
21358,-11.31,11.64,0.62,-11.31,0,0.522128178
21359,-11.31,11.64,0.62,-11.31,0,0.247166987
21360,-11.31,11.64,0.62,-11.31,0,0.834486822
21361,-11.31,11.64,0.62,-11.31,0,0.315585115
21362,-11.31,11.64,0.62,-11.31,0,0.307457672
21363,-11.31,11.64,0.62,-11.31,0,0.979250196
21364,-11.31,11.64,0.62,-11.31,0,0.904024225
21365,-11.31,11.64,0.62,-11.31,0,0.661336386
21366,-11.31,11.64,0.62,-11.31,0,0.346687954
21367,-11.31,11.64,0.62,-11.31,0,0.69430071
21368,-11.31,11.64,0.62,-11.31,0,0.798472716
21369,-11.31,11.64,0.62,-11.31,0,0.191625202
21370,-11.31,11.64,0.62,-11.31,0,0.918870912
21371,-11.31,11.64,0.62,-11.31,0,0.963739483
21372,-11.31,11.64,0.62,-11.31,0,0.738267979
21373,-11.31,11.64,0.62,-11.31,0,0.661132807
21374,-11.31,11.64,0.62,-11.31,0,0.519697267
21375,-11.31,11.64,0.62,-11.31,0,0.69464453
21376,-11.31,11.64,0.62,-11.31,0,0.289339897
21377,-11.31,11.64,0.62,-11.31,0,0.218158101
21378,-11.31,11.64,0.62,-11.31,0,0.463372775
21379,-11.31,11.64,0.62,-11.31,0,0.61308532
21380,-11.31,11.64,0.62,-11.31,0,0.865109699
21381,-11.31,11.64,0.62,-11.31,0,0.368778932
21382,-11.31,11.64,0.62,-11.31,0,0.670684264
21383,-11.31,11.64,0.62,-11.31,0,0.281063975
21384,-11.31,11.64,0.62,-11.31,0,0.158913696
21385,-11.31,11.64,0.62,-11.31,0,0.664761073
21386,-11.31,11.64,0.62,-11.31,0,0.148096498
21387,-11.31,11.64,0.62,-11.31,0,0.298554851
21388,-11.31,11.64,0.62,-11.31,0,0.050105216
21389,-11.31,11.64,0.62,-11.31,0,0.337068886
21390,-11.31,11.64,0.62,-11.31,0,0.846728153
21391,-11.31,11.64,0.62,-11.31,0,0.758527057
21392,-11.31,11.64,0.62,-11.31,0,0.945958909
21393,-11.31,11.64,0.62,-11.31,0,0.208048263
21394,-11.31,11.64,0.62,-11.31,0,0.867791025
21395,-11.31,11.64,0.62,-11.31,0,0.750348898
21396,-11.31,11.64,0.62,-11.31,0,0.538734097
21397,-11.31,11.64,0.62,-11.31,0,0.32792178
21398,-11.31,11.64,0.62,-11.31,0,0.411190824
21399,-11.31,11.64,0.62,-11.31,0,0.6884171
21400,-11.31,11.64,0.62,-11.31,0,0.645241983
